"length"	"TGL48_0001_Ct_T_PE_312_WG"	"TGL48_0001_Ct_T_PE_321_WG"	"TGL48_0001_Ct_T_PE_324_WG"	"TGL48_0001_Ct_T_PE_326_WG"	"TGL48_0001_Ct_T_PE_327_WG"	"TGL48_0002_Ct_T_PE_316_WG"	"TGL48_0002_Ct_T_PE_317_WG"	"TGL48_0002_Ct_T_PE_321_WG"	"TGL48_0002_Ct_T_PE_322_WG"	"TGL48_0002_Ct_T_PE_333_WG"	"TGL48_0003_Ct_T_PE_309_WG"	"TGL48_0003_Ct_T_PE_314_WG"	"TGL48_0003_Ct_T_PE_326_WG"	"TGL48_0003_Ct_T_PE_328_WG"	"TGL48_0004_Ct_T_PE_317_WG"	"TGL48_0004_Ct_T_PE_324_WG"	"TGL48_0004_Ct_T_PE_327_WG"	"TGL48_0004_Ct_T_PE_334_WG"	"TGL48_0005_Ct_T_PE_322_WG"	"TGL48_0005_Ct_T_PE_323_WG"	"TGL48_0005_Ct_T_PE_327_WG"	"TGL48_0005_Ct_T_PE_330_WG"	"TGL48_0006_Ct_T_PE_317_WG"	"TGL48_0006_Ct_T_PE_327_WG"	"TGL48_0006_Ct_T_PE_331_WG"	"TGL48_0006_Ct_T_PE_332_WG"	"TGL48_0006_Ct_T_PE_333_WG"	"TGL48_0007_Ct_T_PE_320_WG"	"TGL48_0007_Ct_T_PE_321_WG"	"TGL48_0007_Ct_T_PE_324_WG"	"TGL48_0007_Ct_T_PE_328_WG"	"TGL48_0008_Ct_T_PE_321_WG"	"TGL48_0009_Ct_T_PE_320_WG"	"TGL48_0009_Ct_T_PE_327_WG"	"TGL48_0009_Ct_T_PE_328_WG"	"TGL48_0009_Ct_T_PE_329_WG"	"TGL48_0010_Ct_T_PE_328_WG"	"TGL48_0010_Ct_T_PE_329_WG"	"TGL48_0010_Ct_T_PE_330_WG"	"TGL48_0010_Ct_T_PE_333_WG"	"TGL48_0010_Ct_T_PE_335_WG"	"TGL48_0011_Ct_T_PE_315_WG"	"TGL48_0011_Ct_T_PE_319_WG"	"TGL48_0011_Ct_T_PE_322_WG"	"TGL48_0011_Ct_T_PE_324_WG"	"TGL48_0011_Ct_T_PE_325_WG"
"293"	0.0358049940867233	0.0413364167687839	0.0342980782326298	0.0352738321018152	0.0364030442992753	0.036393620143171	0.0381872676524796	0.0444589470561956	0.0325231692266135	0.036192023456337	0.0407179070748093	0.0388490543701187	0.0445839360659533	0.0401435912520391	0.0398587972911511	0.0350502013887452	0.0352838196830875	0.0312303647140345	0.0480489047503321	0.083443842461396	0.040328543423822	0.035791125605325	0.0433801610686573	0.0453991512900387	0.0367853095767714	0.0387766295078116	0.0365825696337706	0.0386280555075169	0.0419823047575639	0.0473822428839709	0.0423638587636509	0.0388498111828554	0.0216406704513979	0.0438337646321585	0.0267907163095741	0.0362387128000078	0.0446954657960396	0.0405085275798333	0.0453529356085344	0.0379733700804752	0.0408802396653129	0.0319485472804741	0.0358307607783846	0.0356853550014873	0.0332971661860987	0.0342626547717496
"294"	0.0384911005523462	0.0420706869959619	0.0363464827075302	0.0380283835600972	0.0372164310503215	0.0366245313882173	0.0403343947319689	0.0451225134301687	0.0331809696154832	0.0373510172866689	0.0433264416887453	0.0415686801496114	0.0460183091456951	0.0422257002135753	0.0404441423817861	0.0370901913051985	0.0370087093829415	0.032832092293537	0.0495507977970264	0.0567969880801354	0.0421045407661257	0.036778613985464	0.0453367265425037	0.0461433996718426	0.0377819784169077	0.0400785190794187	0.0394651614371518	0.0418333939614405	0.0443106680983443	0.0493891123029592	0.0439077538243783	0.0407506044973521	0.022758791478001	0.046022944428583	0.0284932940961622	0.0382599045963215	0.0462688468884501	0.0431505420556643	0.0465607187531064	0.0391782194388013	0.0431339140379492	0.0344241927512122	0.0375925749584379	0.0383851548923194	0.0354092567968634	0.0364576436441974
"295"	0.0389375651147522	0.0453299476982314	0.038056307930381	0.0396051939355094	0.0383567673777687	0.039726773767318	0.0412822256048966	0.0467233673073787	0.0344248870175124	0.0396053239676443	0.0443690565956937	0.0431556617809389	0.0469722368734845	0.0443210710156309	0.0423312250620422	0.0394770382967836	0.0380622021426624	0.0342277885246388	0.056939644677007	0.0554695511064101	0.0431332788493092	0.0386044018537785	0.0469286921771278	0.0487833750639018	0.0401410661302577	0.0418042796743399	0.039085465204986	0.0422955590408435	0.0437843941925515	0.0515245555287352	0.0446434353633826	0.0435905249435171	0.0226345558083784	0.0474550328787441	0.0303006459003865	0.0402125814164889	0.0478479493666512	0.043745526548881	0.0479313490632386	0.0419544122568455	0.0429140433674481	0.0347471030300041	0.0400353357234198	0.040700983243122	0.0359170818617467	0.038212032560497
"296"	0.0407051256364087	0.0465886966591079	0.0401385703304864	0.0397317281014376	0.0403822598754721	0.0418451334501343	0.0439903138132616	0.0486891826902739	0.0366133383112518	0.0413289558178816	0.0463863766263794	0.0439363543576404	0.0498897238657747	0.0454947439015924	0.0438339020111351	0.039682800968472	0.0395960439327223	0.0345335124609753	0.0517491645622655	0.0670471101033363	0.0447249745806192	0.0398263299212887	0.0489755051359302	0.0520061109813357	0.0422258413187995	0.0446199943292112	0.0417278410247521	0.0453294491588596	0.0464795544979754	0.0526705394587982	0.0463738412368154	0.0447249905185725	0.0253914044771459	0.0493340788706751	0.0312645668626395	0.0426562822323709	0.0503195880281833	0.0462104623064928	0.0500212210212621	0.0429302028018016	0.0462199559489112	0.0369585491817307	0.0424240531086455	0.0413729334381736	0.0383811875743055	0.0377714326043487
"297"	0.0438742921203726	0.0487315669139334	0.0416367835208061	0.0426128137256476	0.044584758089211	0.0444755137197924	0.0457957059521715	0.0504310444219532	0.0378783390590781	0.0441988453025131	0.0470295222203207	0.0464064144773679	0.0516235049184723	0.0465092747013218	0.0453948222528284	0.0417698223527398	0.0413100166091594	0.0359425010371352	0.0502706170033436	0.0490632248419095	0.0465746925673204	0.0415384500623929	0.0512497417568218	0.0522167473158085	0.0440088727300524	0.0457175175145778	0.041991303716459	0.0465668588875836	0.0474284422978139	0.05685198326215	0.0474307358421455	0.04896233213666	0.0261782303847555	0.051194881697636	0.0328099836227733	0.046013516063536	0.0518758049632221	0.0483637395200388	0.0536852822463681	0.0439014121704903	0.0479632162650271	0.0383089012566787	0.0425969919238654	0.0434607786870837	0.0401816582588918	0.0416487122184536
"298"	0.0453966630872651	0.049922882894763	0.0450733629291101	0.0431578839788766	0.046267352250689	0.046704309215457	0.0480459982967415	0.0535829846983253	0.0399234236013973	0.0459054955581668	0.0497539029350289	0.046649581017652	0.053364248947285	0.0496854855057035	0.0471828913356637	0.0428515461124729	0.0437881809247723	0.0364941333570469	0.0528502934021994	0.0486765366799982	0.0475431137596332	0.0433002998341517	0.0534517803897486	0.0562679861488355	0.0456090291247666	0.0485862160473634	0.0456952792057499	0.0486242389184741	0.0514951042971221	0.0591271806257385	0.0508604624535601	0.0513890366448909	0.0280299334605585	0.053338453581635	0.0353036052425147	0.0486456330638202	0.0540556529494345	0.0506445134107026	0.0559515719670818	0.0476854637673624	0.048968339330175	0.0403246442091374	0.0471474444993405	0.0459685928079011	0.0426342224927032	0.0420252249082531
"299"	0.0486573182110663	0.0521331861296354	0.0479004996837247	0.0463504383192175	0.0474316117178728	0.0482002124985832	0.0502640514959737	0.0538981787259625	0.042284758330673	0.0488518022184246	0.0526021191367692	0.0491644349737476	0.0552651414267486	0.0507398018269909	0.0481147840172717	0.0447504416254828	0.0460807558422997	0.0391526023686693	0.0571186267499291	0.058961287493818	0.0493157601635553	0.0447069379583784	0.0552206310948865	0.0579390344023198	0.0478583918281933	0.0509250758010065	0.0472140641344131	0.0508679758362206	0.0525476521087078	0.0626322144020776	0.0541399442436287	0.0539058973577621	0.028728019604152	0.0573017811714119	0.036393255025931	0.0505126661638048	0.056315600336715	0.0529252873013664	0.0582992852705757	0.0490918848814541	0.05166960756776	0.042311031681706	0.0493848404212487	0.0474324843042634	0.0434882919200069	0.0457182536316051
"300"	0.0503956023679748	0.0547031319247583	0.0496103249065754	0.0483652515766887	0.0495129248749617	0.0496258384462605	0.0532493963542427	0.0576473287389103	0.0448611431870791	0.0516707469193053	0.0543517947277401	0.0518584642753157	0.0583984806786116	0.0533855390105991	0.0511667325495378	0.0457145867156797	0.0462554282169684	0.0410002383317469	0.0563326619949233	0.0515103260456466	0.052160706849623	0.0462272438098154	0.0584442712575153	0.0614566611880156	0.0511958608800257	0.0533926106867271	0.0489265716305078	0.0525377335424506	0.0548919631436031	0.0649633134207911	0.0552279239844098	0.0575271715774751	0.0302188476396229	0.0597782908161171	0.0377396011525561	0.0534588101380925	0.0592621140188656	0.0548873194992356	0.0598531186419632	0.0515657200658498	0.0535228032191265	0.0445420481533593	0.0514060628241319	0.0508762290539025	0.0454618847858034	0.0473925334649686
"301"	0.0520131215202982	0.0580223330537362	0.0516925873066808	0.0506623333581535	0.0500312595692559	0.0515534453614298	0.0548613536211266	0.0589495777478325	0.0469652610976302	0.0526386978105715	0.0562932155889544	0.054117353452165	0.0601740395880007	0.0542077731227981	0.0531120585223945	0.0481719809089866	0.0494213650078395	0.0415186397890133	0.0565349895556179	0.0531551936000454	0.0532497618236772	0.0482377417348466	0.0608484642567436	0.0638719578233038	0.0530977610520288	0.0556179335591254	0.0497789509272066	0.0536558748635868	0.0578343127078084	0.0656117726202414	0.0567977233246796	0.0599313370345461	0.031656431816684	0.0616208504781077	0.0403327580890518	0.0569359451775135	0.0623058912594561	0.0571539270924418	0.0604773661099442	0.0540395552502456	0.0553995564423324	0.0455694899495154	0.0529300861332578	0.0532880502897125	0.0480702589827041	0.0498118277696374
"302"	0.0530817088335978	0.0589289320077008	0.0541726803279445	0.0515383391222714	0.0544650148004491	0.054244063347187	0.0558801106137972	0.0621015180242046	0.0488079455202971	0.0557972744031245	0.0584104029478918	0.0546868750859882	0.0615596718349357	0.0568866649077045	0.0547399585505784	0.0494300726730241	0.0503383949748505	0.0430738441608124	0.0584415377237013	0.0546269172013496	0.0553105889284259	0.0497722560521849	0.0629783049017055	0.0654517303318498	0.0552282549947053	0.0561250649620189	0.0527777762710467	0.0567941248382422	0.0604896037779449	0.0685801505073802	0.0591860978984894	0.0596758944547323	0.0324550896928291	0.0649639104588977	0.0411238019222051	0.0576096757762847	0.0637476804786832	0.059760525824629	0.0624993850823175	0.056417185733026	0.0571977844260736	0.0472916781030724	0.0550485866197023	0.0543439720247935	0.0489589528462498	0.0519106857425619
"303"	0.0559324948509279	0.0608844884290626	0.0556539645556617	0.0536018193666381	0.0571125089313055	0.056382502268703	0.0576693831800383	0.0629143868323216	0.0496175459989059	0.0571430657738763	0.0604277229785774	0.0569329660238751	0.0645467885883785	0.059426307367158	0.0566590750417648	0.0508880481752731	0.0519814069990784	0.0448483722260704	0.0604375769282459	0.0558966395240434	0.057207220052471	0.0509302460231392	0.0652850306171812	0.0687095723050292	0.0566912551270154	0.0603486369443259	0.0540563452160948	0.0576066408649345	0.0617255500718523	0.0718503973321941	0.0605952907055963	0.064416608215394	0.0329402004027839	0.0651965108122678	0.0430149729405383	0.0619432480175334	0.0659675781654296	0.0608796633237746	0.0658920343648231	0.0573150962814363	0.0594436062747634	0.0496107610143962	0.0567887834478531	0.0561798359505593	0.0514403707769297	0.0540335764403673
"304"	0.0584978363119656	0.0637241661443733	0.0575754018110435	0.0562785036458873	0.0593931815861999	0.0603180330538404	0.0598519733193991	0.0662239241225123	0.0528011312142687	0.0600554092449669	0.0635675517788129	0.0594926138163389	0.0675269423657059	0.0607524914190919	0.0590586986969053	0.0520755927375889	0.0546451607127768	0.0478258575190875	0.0631339807659639	0.0589728304240243	0.0596265975640621	0.0522090079542544	0.0676206355278429	0.0697978600331387	0.0596446866441163	0.0627707570775486	0.0570939150734212	0.0597385636505674	0.0625069870834841	0.0739690700614326	0.0630458355503079	0.0688342622427618	0.0346025919820192	0.0682203154060792	0.0450894984897349	0.0645525266924355	0.0702757816657391	0.0641237454415511	0.0678936974415014	0.0614885478610373	0.0619407088897403	0.0522136135646584	0.05884243187859	0.0579677034338215	0.0528830556203481	0.0559001180727773
"305"	0.060748456851963	0.0658220810791674	0.0617399266112542	0.0579526479950905	0.0615462641624987	0.0644543562259746	0.0633047857850645	0.0676505918265544	0.0551287325902691	0.0619700840342699	0.066120160688928	0.0634344714167331	0.0700127248388506	0.0633982286027	0.0616272279005873	0.0562261197722172	0.0577619708982723	0.0484173668741735	0.0662000214934124	0.0602829530024402	0.061526579626489	0.0572814302810115	0.070757638104914	0.073877183710762	0.0629730119451218	0.0654350892240935	0.0579695410782118	0.0629364478290168	0.067371033788539	0.0759647591493959	0.0649575713805375	0.0709980111541256	0.0364247151364835	0.0707971624581205	0.0472006949451042	0.066824940067952	0.0716775211844321	0.0677928164830537	0.0735458511461557	0.0638478536387481	0.0643985488849848	0.0541119345975564	0.0627659812488928	0.059695575363954	0.0569110317031726	0.0601699321932689
"306"	0.0641591533450973	0.0704674641490688	0.0652696153138718	0.062877747068909	0.0649274012452792	0.0661008537993484	0.0645427689660313	0.0711011369712143	0.0584472512187333	0.0640885379585763	0.0699910183319663	0.0648742732999939	0.0738562876544693	0.0665943321678607	0.0639482231107172	0.0573372381993344	0.0605458118695555	0.0524648859443686	0.069129880208855	0.063653488622682	0.0649143783303929	0.0593629705355491	0.0748873630165012	0.077773955898509	0.0647194683530669	0.0696435229555679	0.0625413936695959	0.0664548658528586	0.0669723414356656	0.0788716452158972	0.0681075317728941	0.0749348320900793	0.0383414940392317	0.0749292393238718	0.049296175297828	0.0714439913764767	0.0744123435923311	0.0695494373677886	0.074380442869652	0.0671096511411367	0.0665422879223706	0.0583489088617051	0.0673056251484166	0.0643392311761852	0.0586133998184064	0.0625011065067081
"307"	0.0661133506920219	0.0717711684299767	0.0678936045172567	0.066187102177799	0.0702064407471675	0.07039781088108	0.0663836241648127	0.074360906783357	0.0621621367481832	0.0666060593555977	0.0725316431626912	0.0671587589547678	0.0761819216769632	0.0700026251813308	0.0677951925869801	0.0600415475986673	0.0619650249137391	0.0546714152240152	0.0721064298998424	0.0672664257772562	0.0686707802562845	0.0616576377786058	0.0788546424551677	0.0814741341740812	0.0690078874909008	0.0726711731220962	0.0663151092831622	0.0675655528985205	0.0707041018585602	0.0850152371141374	0.0700658953063	0.0800136316181416	0.0404416684542799	0.0771777094064495	0.0511140045038159	0.0762172013813304	0.0799906947381502	0.0743801448008095	0.0791165812680298	0.0709624203820197	0.0707119781379451	0.0612159607309788	0.0712183658427681	0.0702667918253899	0.0622951315388104	0.0654170771255804
"308"	0.06984242765179	0.0767537164001128	0.0729384353727965	0.06895138703346	0.0732287307338981	0.0711809011903675	0.0693625211940141	0.0780105218402089	0.0647975549728212	0.0691660347390782	0.0770416517065409	0.0711198139136055	0.0802134848476936	0.0741867358651822	0.0710073101738976	0.0619815956460148	0.0664573800497511	0.0564858203244475	0.0752697434930095	0.0687150635181478	0.0709795768012793	0.0638741584592055	0.0819844252334423	0.0864732365122358	0.0739638004391012	0.0767736390977421	0.0679656255576788	0.0705621716391654	0.0747787377049259	0.0868320409057007	0.0738012924163149	0.0818242687279981	0.0414296378269927	0.0804432359361161	0.0532513944635942	0.0797971088849707	0.0824680547854729	0.0774825639440105	0.0828552807773509	0.0742379614132104	0.0749994562127167	0.0639753758406553	0.0736287005798963	0.0713467117817227	0.0646034272882799	0.0677883059804875
"309"	0.0711122899727316	0.0781698089810989	0.0756132114639887	0.0729031463693698	0.074831581096254	0.0771645143228724	0.0715515591624425	0.0797109106735149	0.0683648570816913	0.0702231390019085	0.079706112024298	0.0738906326489475	0.0838203064753937	0.0763749395508732	0.0732351161158666	0.0661086069467359	0.0693230986966602	0.0587787498469719	0.077145164344063	0.0709139917224493	0.0731107736120438	0.0663748484578309	0.0855582256377005	0.0896959724296698	0.0759571381193737	0.0793774182409564	0.0698873534265996	0.074758928731163	0.0757754685871093	0.0896103531654144	0.0750239744107165	0.0870984066994475	0.0428968019253926	0.0839732883578506	0.0569761107905608	0.084598866796552	0.0853916829244612	0.0796429243062853	0.085962947520126	0.0772844436310312	0.0762087449004728	0.0655997123945784	0.0764497650031718	0.0737585330175327	0.0675291921507326	0.0718658583019326
"310"	0.0738606087134439	0.080470022856034	0.0785757799194232	0.0755019634695863	0.0781010768602633	0.0789515665671439	0.0721221920349194	0.0813449428694236	0.0695961244762422	0.0711146727175485	0.0810842811541723	0.0760471359140982	0.0873366094135956	0.0795179957539565	0.0753289624848546	0.0676547664511371	0.070949735185763	0.0607260783979853	0.0795069495237092	0.0728416610669027	0.0767431908178123	0.0689465807859626	0.0891356359413569	0.0938595506410822	0.0783619445868584	0.0843881792665608	0.0732736239053028	0.0758770700522992	0.0793078828335672	0.0932607312450786	0.0780392325494526	0.0888339136387705	0.0435298122420409	0.0850724390473054	0.0579452704536956	0.0871282113326169	0.0880235203881297	0.0816545385452558	0.0862954271498116	0.0798315776357053	0.0795460675777217	0.069288717700777	0.078557456813665	0.0742504965531955	0.0694450776227924	0.0748138725539793
"311"	0.0752475764933773	0.0828601473710316	0.080776545057746	0.0767186381419723	0.081378547004185	0.0794836663926854	0.0729765293863678	0.0831614558181748	0.0730327098411703	0.0724562186896543	0.0834371554077839	0.0790163273533562	0.0881443146429647	0.0804662173510892	0.0784653637913914	0.0703884705178541	0.0730239696349544	0.0629060229875157	0.0825418629341278	0.0753637913169808	0.0796417525179872	0.0706018670634618	0.0907817500669546	0.0949197535245953	0.0817817073961332	0.0870449422876894	0.0742499856451578	0.0773530165961989	0.0801132413863713	0.0947477152714042	0.0790391377397894	0.0926880913871374	0.0454170112234504	0.0877633058804106	0.0602555375425736	0.0886298312264883	0.0911073473292543	0.0848207060270158	0.0913979716707	0.0817923210781523	0.0818625621419298	0.0704629368963841	0.0802760362899133	0.0793861159010894	0.0727863357201496	0.0758472797238544
"312"	0.0755513187776371	0.0863142144601035	0.0840353703587239	0.0810110663861502	0.084161605593549	0.0808189357662142	0.0736728949256617	0.0854424652287073	0.0743778273030256	0.0729741573244547	0.0874478273103747	0.080334545966475	0.0928721754252202	0.0846105425133827	0.0812726904947354	0.072222697762619	0.0748689465923931	0.0660696011113464	0.0837013554934929	0.0767316285464282	0.0817193343146445	0.071781169733268	0.0931354044746075	0.0993641801819715	0.0836287450631746	0.0905797238571113	0.0745056994341674	0.0788066003136759	0.0821625200801403	0.0961732074770923	0.0797644575669768	0.0941080516102199	0.0464286445332342	0.0881783378834827	0.0611408779915994	0.0916958764090319	0.0919541124262606	0.0853661084791311	0.0916083159262153	0.0849899821127973	0.0831974912128294	0.0729777230069757	0.082621518971334	0.079146133688571	0.0744771623566361	0.0786510976266162
"313"	0.0774579420318463	0.0873182166074693	0.0855505125116461	0.0840284195736675	0.0858601485148515	0.0835396726100209	0.0744079474393607	0.0891086694449085	0.0764102618378665	0.0732458628377926	0.0894571579548002	0.0815311813094518	0.0936520287501284	0.0875215165073776	0.0827287728097479	0.0720286929578843	0.0771724385333372	0.0678840062117787	0.0869891783547797	0.0786650693559847	0.0837969161113017	0.0739195438514107	0.0956551142545794	0.101119482969245	0.0852289014578888	0.0918589060524695	0.0777757363724117	0.079738384747956	0.0849134973149665	0.0987670442748935	0.0814637783049587	0.095520498816249	0.0459731137446181	0.0913298446320855	0.0629639458984692	0.0962121552533373	0.0946317209762538	0.0878947925753018	0.0931621492976029	0.0874271678870538	0.0874771167636545	0.0760502632354808	0.0866315377492467	0.0813419709331144	0.0765257748342903	0.0784267921943953
"314"	0.0787497616263489	0.090457596456322	0.0884622940792731	0.087289107695662	0.0878856410125549	0.0858086265830848	0.0738244189087488	0.0889344832717405	0.0788179799278958	0.072914721743412	0.09171016488016	0.084308399164275	0.0958801811070088	0.0877403368759467	0.0855826941471723	0.0750151911641041	0.0779530057076382	0.0691534251648284	0.0898217642045037	0.0817412602559656	0.0868764284840888	0.0764912761795424	0.0987524079382699	0.10758601843756	0.0898647831271463	0.0937057726540517	0.0786591112798994	0.0806478063558134	0.0854557189148742	0.100662110383632	0.0830387585011369	0.100441524986191	0.0476828331979953	0.0924928463989361	0.0640745504854128	0.0976966464031722	0.0969660463788119	0.0905297239024041	0.0970229841810942	0.0869094949688377	0.0893224598910745	0.077655029469477	0.0874421884455903	0.083813787722054	0.0774433223947045	0.081639166420131
"315"	0.0795109471097952	0.0904351187963063	0.089791217643568	0.0880093791017145	0.0909079309992855	0.0896738800327733	0.074778697610744	0.0905768100473239	0.0809010144926497	0.0731057646824777	0.094598328013201	0.0863113235618779	0.0985957417919567	0.0887747604364551	0.088582223716098	0.077596042960424	0.0796451443372417	0.0696518881045076	0.092483149810563	0.082018290580917	0.0886658295799193	0.0762497322592207	0.0999508945384857	0.109151748523808	0.0929645146574783	0.0981564183988484	0.0822313554233369	0.0830853544358902	0.0881269576791257	0.100063962673794	0.0836811846337886	0.100065874133524	0.0487299624133856	0.0942897981485012	0.067149667903035	0.098861400997658	0.098476492227526	0.0917976075248539	0.0996421094271885	0.0909546736129515	0.0925419947091264	0.0769211424722226	0.0891931939496923	0.0858896338603383	0.0793418956486432	0.0850037479034452
"316"	0.080015964401697	0.0944810975991237	0.0932193325705707	0.0920584724114151	0.0921280111258549	0.0902059798583149	0.0752687326198768	0.0928246411391577	0.0835743827397226	0.0738614456414487	0.0957088527033606	0.0901187996531677	0.102613379010457	0.0934561901397818	0.0926563420335028	0.078959955527044	0.0818940511611019	0.0731677133723783	0.0946931893196884	0.0855331128287376	0.0916146553558199	0.0797876402686395	0.103355029671027	0.112381505652391	0.0941166272616725	0.0995642757262841	0.0839903563356152	0.0829511774773539	0.0863806851735404	0.101377651569232	0.0856032821758351	0.102950872682009	0.0501675465904467	0.095165470067071	0.0673120676303711	0.102287149804969	0.100210072122073	0.0943404579184822	0.100028871445394	0.0938866264240873	0.095604479048249	0.0794554989027411	0.0927600570136039	0.0876655022329745	0.0819618113242912	0.0859730678069714
"317"	0.0799500925810142	0.0957623242200158	0.0962665458390176	0.0969933048826128	0.0941535036235582	0.0912099417932989	0.0754557196628353	0.0967479773252734	0.0857206673418678	0.0737043658915503	0.0986609309264828	0.0900548084583561	0.104305382206463	0.0947624814309367	0.0943890799883677	0.0822286425401508	0.083689901513165	0.0757065512784777	0.0959110455984845	0.0871606659878269	0.0932432114093286	0.082323851432018	0.104853137921296	0.114129787228515	0.0956527774005981	0.102258884374494	0.0859198331072333	0.0842034957570264	0.0879036899615166	0.102898176588633	0.0859970272248797	0.105031978405786	0.0499131592669338	0.0961688441404322	0.0684488657217238	0.104468209878957	0.102555840296212	0.0962316586290636	0.103292600055164	0.094926553436787	0.0977482180856347	0.0802089562199222	0.0930302739123851	0.0880974702155076	0.0863764269451518	0.0881760675877128
"318"	0.0818750135631909	0.0980325678815967	0.0965543382032598	0.0980445117995543	0.0959317903439828	0.0909589513095529	0.0741919451655983	0.0991119325325525	0.0869603680747376	0.073581249330819	0.100146956770869	0.0923968861884605	0.106282867423194	0.0971363508838984	0.0971847580331916	0.0828576884221695	0.0861025636882771	0.0773548020656836	0.0984401401071667	0.0889325057744951	0.0956927473663551	0.0841780562321351	0.106618378727036	0.117457841313186	0.0989262401966419	0.10490050914479	0.0870589218037307	0.0850980088139353	0.0896021193847571	0.103541045622571	0.0868466875938706	0.106241574151375	0.0507591450172208	0.0964288092412577	0.070093817798612	0.105330356662131	0.104575489480288	0.0967628947837214	0.106196707840989	0.0982937179933257	0.098926096677605	0.0830466526093059	0.0973321269409815	0.0913492291951321	0.0853203816397694	0.090507241901152
"319"	0.0818567158352234	0.0982123891617219	0.0987127809350763	0.100604395310254	0.0983001811779116	0.0945832538948452	0.0746529649439271	0.0984151878398808	0.0877615352150276	0.0727746235880972	0.101137640667127	0.0949373366224807	0.11033531952227	0.100630845860744	0.0997765845539137	0.086132254368753	0.0867739606284101	0.0790030528528895	0.100887525408645	0.0907620602121948	0.0976698010115612	0.0854070885325958	0.109101989513026	0.12082802266475	0.101696796697204	0.107595117793	0.0880895258624664	0.0863801441955048	0.0907981964433772	0.105396980572721	0.0883543166632387	0.109073981580486	0.0504988417094402	0.0975826894256231	0.0705810169806203	0.107277323900953	0.103877480413837	0.0991357496078592	0.108809047788519	0.0984357344576151	0.102247714306961	0.0841817311650593	0.0977536653030801	0.0920571767220614	0.0868265446162983	0.0935353652361347
"320"	0.0806197894246232	0.10210102434443	0.0993814749578744	0.103631481895151	0.0989301571909768	0.0947740066624922	0.0743499169777529	0.100115576673187	0.0892837527815785	0.0721505499871492	0.104940588526954	0.095910002783617	0.111978581885469	0.0996494696623131	0.102222802843135	0.0888835952359004	0.088389680094096	0.0802325947707649	0.102673455223238	0.0927647586029892	0.100648785232897	0.0867497885602668	0.111098263880253	0.12307481023246	0.101184746650896	0.109805302414566	0.0911890869413709	0.087841182188456	0.0912128364903654	0.105928046296409	0.088680710585473	0.108886156154153	0.0514927270664208	0.0974093793584061	0.0721683433478086	0.108893135421735	0.105948622070028	0.0997024015061608	0.109426509957935	0.099672652049813	0.104422863440133	0.0850428252418378	0.0991804105286448	0.0924051509302131	0.0884308101621797	0.0947049578470011
"321"	0.0812968053594192	0.103344788198629	0.101776923166126	0.105198558873184	0.100572879452894	0.0958683251716248	0.074820608499683	0.102023329998359	0.0893765195030858	0.0721250775952738	0.103917947085656	0.0977209535967851	0.113538288535286	0.105000622311866	0.105851359972146	0.0907354592810958	0.0888645706127267	0.0825919860185798	0.104506076013375	0.093584306647637	0.102669401077065	0.0903090092685375	0.112166794102132	0.124816070597436	0.106305247113981	0.110251880814129	0.0915145408546559	0.0860223389727412	0.0921457765960891	0.106570915330347	0.0886237211704797	0.108270088755778	0.0520843254931949	0.0966614095946278	0.0705705395788566	0.1106573960575	0.106091656714793	0.101947759653181	0.111109264002057	0.101665463726132	0.105302346122137	0.0867356579155046	0.1018285361367	0.09347307177592	0.0885577664284005	0.0948010887465244
"322"	0.0801147721327213	0.102265860517878	0.103909972454039	0.108030977510499	0.101394240583852	0.0967116531970114	0.0728701402067535	0.104312633988566	0.0932305551147965	0.07175572791308	0.106486534768291	0.0981240981240981	0.11489606887776	0.103833580346165	0.106253238691089	0.0922404662511593	0.0896997229041116	0.0840541439749721	0.105793968755489	0.0941152814371271	0.10411365551958	0.0903658431321426	0.113141466939657	0.127947530769931	0.107786534747945	0.11300704246567	0.092971334561741	0.0884673413282923	0.0923212012313534	0.108555424087285	0.0881885292741673	0.108292627806938	0.0526936718727723	0.0987320088187459	0.071440163925237	0.111559509910092	0.107659316421413	0.102323166535806	0.112418826625104	0.102329734284905	0.108144959790759	0.0878120255114777	0.103493072233192	0.0957649019054708	0.0914835312908532	0.0968518812696873
"323"	0.0802721325932415	0.104318820132641	0.10446862821992	0.111194331658702	0.104041734714709	0.0983481111510353	0.0733601752158862	0.105573410099115	0.0918264042847093	0.0715944027645357	0.107217563611094	0.0995127070515097	0.114422586501923	0.106452793848734	0.109037268077393	0.0934515265473823	0.091801249911845	0.0832300185813692	0.107902844484267	0.0970529571746324	0.106419101126193	0.0898898595244498	0.114646794988723	0.128916457908506	0.109231247378601	0.115050706328076	0.0940251853285686	0.08740883421095	0.0918826396431927	0.104469013097646	0.0900018288421357	0.112725307868413	0.0514808950978853	0.0983990710580397	0.0711887062829102	0.111216935029361	0.10919836919908	0.103782295173932	0.112635956179185	0.103914821273425	0.110359371543663	0.0892406588661328	0.100996268088454	0.0948169721660231	0.0924645569843778	0.097020110343853
