"chr"	"start"	"end"	"TGL48_0001_Ct_T_PE_312_WG"	"TGL48_0001_Ct_T_PE_321_WG"	"TGL48_0001_Ct_T_PE_324_WG"	"TGL48_0001_Ct_T_PE_326_WG"	"TGL48_0001_Ct_T_PE_327_WG"	"TGL48_0001_Ly_R_PE_763_WG"	"TGL48_0002_Ct_T_PE_316_WG"	"TGL48_0002_Ct_T_PE_317_WG"	"TGL48_0002_Ct_T_PE_321_WG"	"TGL48_0002_Ct_T_PE_322_WG"	"TGL48_0002_Ct_T_PE_333_WG"	"TGL48_0002_Ly_R_PE_775_WG"	"TGL48_0003_Ct_T_PE_309_WG"	"TGL48_0003_Ct_T_PE_314_WG"	"TGL48_0003_Ct_T_PE_326_WG"	"TGL48_0003_Ct_T_PE_328_WG"	"TGL48_0003_Ly_R_PE_700_WG"	"TGL48_0004_Ct_T_PE_317_WG"	"TGL48_0004_Ct_T_PE_324_WG"	"TGL48_0004_Ct_T_PE_327_WG"	"TGL48_0004_Ct_T_PE_334_WG"	"TGL48_0004_Ly_R_PE_747_WG"	"TGL48_0005_Ct_T_PE_322_WG"	"TGL48_0005_Ct_T_PE_323_WG"	"TGL48_0005_Ct_T_PE_327_WG"	"TGL48_0005_Ct_T_PE_330_WG"	"TGL48_0005_Ly_R_PE_765_WG"	"TGL48_0006_Ct_T_PE_317_WG"	"TGL48_0006_Ct_T_PE_327_WG"	"TGL48_0006_Ct_T_PE_331_WG"	"TGL48_0006_Ct_T_PE_332_WG"	"TGL48_0006_Ct_T_PE_333_WG"	"TGL48_0006_Ly_R_PE_748_WG"	"TGL48_0007_Ct_T_PE_320_WG"	"TGL48_0007_Ct_T_PE_321_WG"	"TGL48_0007_Ct_T_PE_324_WG"	"TGL48_0007_Ct_T_PE_328_WG"	"TGL48_0007_Ly_R_PE_732_WG"	"TGL48_0008_Ct_T_PE_321_WG"	"TGL48_0008_Ly_R_PE_480_WG"	"TGL48_0009_Ct_T_PE_320_WG"	"TGL48_0009_Ct_T_PE_327_WG"	"TGL48_0009_Ct_T_PE_328_WG"	"TGL48_0009_Ct_T_PE_329_WG"	"TGL48_0009_Ly_R_PE_677_WG"	"TGL48_0010_Ct_T_PE_328_WG"	"TGL48_0010_Ct_T_PE_329_WG"	"TGL48_0010_Ct_T_PE_330_WG"	"TGL48_0010_Ct_T_PE_333_WG"	"TGL48_0010_Ct_T_PE_335_WG"	"TGL48_0010_Ly_R_PE_703_WG"	"TGL48_0011_Ct_T_PE_315_WG"	"TGL48_0011_Ct_T_PE_319_WG"	"TGL48_0011_Ct_T_PE_322_WG"	"TGL48_0011_Ct_T_PE_324_WG"	"TGL48_0011_Ct_T_PE_325_WG"	"TGL48_0011_Ly_R_PE_735_WG"
"1"	34000001	35000000	0.0611801783890617	0.0708002511339447	0.101375769676772	0.0835196133071954	0.0507369913707085	-0.00138333639206304	0.0869897957676136	0.0862572343296311	0.0902917067523604	0.0876934531568346	0.0539532585333815	0.0247180315004894	0.0671698358236909	0.0534038833737336	0.073064068447223	0.0861634932375153	0.0203510891281798	0.0750327854280184	0.0766296032875041	0.0534171387495754	0.0816530203576434	-0.0119466548561666	0.0958150943417817	0.0889696087333935	0.0811336044966888	0.105678903824579	0.0355167057349892	0.0496994818649358	0.0557661432529458	0.0998455966582452	0.0269916281390606	0.0958389322145281	0.0286250736571706	0.0510370332978276	0.0939955969348323	0.076893820181273	0.0914056190417103	-0.00481925913479965	0.0705236960095957	-0.00038096974735841	0.0650466997591205	0.0520188981928896	0.0676691953760034	0.092806843403245	0.00120831022731891	0.00871765883777522	0.0408067025500494	0.0780034742366961	0.0580272322973199	0.0429358804276648	-0.00064887426876168	0.082552824225993	0.105653509036581	0.0949594669694862	0.111460235495065	0.0935664761662699	0.0234300503274995
"1"	36000001	37000000	0.0491629287888898	0.00426563502303115	0.0168117189112835	0.024243972922957	0.0113655806002185	0.0495317865751967	0.0676809563229137	0.0600730125185051	-0.00168628661058675	0.0034251297841411	0.0677486790238574	0.0631828854248524	0.0435466497397829	0.0289583860050316	0.0418289369426045	0.0482313351677621	0.0817173646168152	0.064151047666709	0.0628310211934858	0.0787330914408292	0.0348870916948124	0.0486818397446355	0.0301262942636667	0.0401588214020755	0.0370043909060839	0.0886578713000479	0.0461206657137248	0.0249391503251101	0.036364475064654	0.0393441287660385	0.0872256757155728	0.0729180758795352	0.0372446265313064	0.0526292912758266	0.055457599894322	0.051167378418421	0.0388174375445948	0.0558821072156915	0.0739312254232867	0.0744394601127645	0.0365495419961653	0.0469771418279063	0.0607540542264018	0.0212141366301108	0.0383269157713848	0.034171428413768	0.0266282216826589	0.0460780177850593	0.0417224396699524	0.0385878727102213	0.0337172956457416	0.0340284327710815	0.0491875976685447	0.0292586314881721	0.0520337534921889	0.0728068687744005	0.0455311804761157
"1"	38000001	39000000	0.0262924161006939	0.0221187949805463	0.0107424667293155	0.0388983258597564	0.00644944853519043	-0.035194841932303	0.0115507083548158	0.0208956462007057	0.0424492845029205	0.00195484040926104	0.0294033364813033	-0.0400804374805597	0.0338570725799845	0.0193041707148068	0.0381513473246762	0.0119663900618949	-0.0726625328798571	0.0668020246445587	0.0289624393840795	0.0410695346713424	0.018577638265045	-0.0399314862047185	0.0237703235381568	0.0309928877197242	0.0100644316243283	0.050832584194585	-0.0488726157567559	-0.00120928295033703	-0.0205023659739289	0.0394192593000946	0.0375200083225383	0.0383105328409671	-0.0250920582895182	0.0227706743651829	0.0726803696305579	0.0313858434934186	0.0287682607856344	-0.0526606977862844	0.0187090579535295	-0.0444526726500299	0.0295392984288741	0.0290690057423002	0.041673566286027	0.04766850170394	-0.0539967988588185	0.00835594037040151	0.00176993902454563	0.0230412972466039	0.0118662309886191	0.0135437363683549	-0.0313458694587956	0.0593497969595087	-0.00215566775737527	0.0717258853954766	0.0520466569281735	0.0535049310605362	-0.0495812893166965
"1"	41000001	42000000	-0.2413914680318	-0.237676989530906	-0.229276941034618	-0.249192653447704	-0.246590349294437	-0.316980688852035	-0.227269216415144	-0.248162042422007	-0.235626684763744	-0.255050361196854	-0.242595145242324	-0.277382756645082	-0.206942517108017	-0.251035655433854	-0.225489350956501	-0.285027411864996	-0.266385284805439	-0.256467795706038	-0.260071766961099	-0.210015841489151	-0.237664407259678	-0.321387502807606	-0.266264286994705	-0.271346272835807	-0.238441685606693	-0.24184369377837	-0.30456126717056	-0.285005387204067	-0.317321193971849	-0.226095219557016	-0.245568182754044	-0.280410812606148	-0.30107874058243	-0.270271647276891	-0.248634292675002	-0.250548460575892	-0.230592307543925	-0.319964878205166	-0.215062023446655	-0.310650335774648	-0.254791016077596	-0.2457547282406	-0.204686467080651	-0.224294464146861	-0.29745099582541	-0.246040199265882	-0.225153513725751	-0.220332033182781	-0.23852876758885	-0.278621048710485	-0.297100019672246	-0.201082860063818	-0.277497819762453	-0.276822525384633	-0.235621606415853	-0.242402767545596	-0.278671408416073
"1"	43000001	44000000	0.00381170803828104	0.0163785479942036	0.0178830562287866	0.0264089162515695	0.0116734322032429	0.00391837239111536	0.00627961292459454	0.0160395974302746	0.0153732907034138	0.0348250111868437	-0.00747832916837637	0.0135666541144628	0.0106929005310702	-0.0168127341752089	0.059717849871139	-0.00726737379994891	0.0417692849670532	0.0350783524683246	0.035137903632116	0.0262546408901945	0.0540954128842356	0.0343476626140839	0.0216195685777363	0.0180293718086495	0.0301880357160816	-0.0071176086302706	0.039898041330719	0.0059380768654685	0.0101996358391145	0.0285620577493545	0.0286699211248409	0.043123973354067	0.056523583735436	0.0371803551871441	-0.000844200307524308	-0.0163199724464352	0.0540109884272106	0.0266378516159896	0.0249492841425507	0.0272760984813565	0.00397466235069787	0.00333243077013761	0.0307004783956134	-0.00170161434306178	0.0178666250781723	0.0205278448596071	0.00729966173095477	0.031798920137638	0.0407974184912475	-0.00728788807902793	0.0595963962495152	0.0386193785859115	0.0289034908238163	-0.0261597166335042	0.0614253603521768	0.0142825873232645	0.0389553995205562
"1"	48000001	49000000	0.0346990873315061	0.0437713479744987	0.0555059299806437	0.0581709845612129	0.0510801726757242	0.000692658620157816	0.0754123742509168	0.0504214992694983	0.0316379299271073	0.0387842592503439	0.0682326768450594	0.0165375244444381	0.0277325317376981	0.0352525290068918	0.0908023220215824	0.0823833511259523	0.0107497276486681	0.0307545044179917	0.0407049316643328	0.0367427899536857	0.0542816251275485	-0.020502040964045	0.047581778223058	0.0383801277593906	0.0323262281922374	0.0454230639266122	0.00617970322631564	0.0391616567202266	0.0486162484990908	0.0407307665678755	0.107485017113885	0.0465823717214831	0.0104212547535943	0.0849952932067898	0.0640381582517825	0.0655788260854208	0.0480115734463355	-0.00578758624584903	0.0595903547688446	-0.016586839237412	0.0418808226074095	0.0485571173854307	0.0662115759112644	0.0412403780825144	-0.0212598778012755	0.0386710011100939	0.0185756330506332	0.036438075103034	0.0195774461228457	0.00605697303727843	0.00154601878998212	0.0169594500876387	0.0262746930318211	0.0855662731083224	0.116663897406915	0.056877846906094	-0.0329974812592083
"1"	53000001	54000000	0.0472066323198514	0.0949901009035894	0.0995002051779647	0.0744318728303595	0.0664672003764748	0.0208933007421022	0.0429714001710213	0.076470470025413	0.0488341071787136	0.067111772752181	0.0643324823757577	0.033924240371445	0.0815882599220103	0.0920411489645891	0.0882508105252538	0.0494429591567366	0.00616019716354038	0.0812078088062519	0.0750637500050587	0.0629626008459996	0.08848258027378	0.0115491296481813	0.0934011792994147	0.085643999421455	0.0742240205917031	0.0814014462091869	0.0328029947075741	0.0537541363792679	0.0495092391642637	0.0713295785237862	0.0733831406741039	0.0493145639832259	0.042644687276378	0.0528704966802889	0.0790927344079588	0.0638877178974625	0.0674975538940102	0.0338743077455612	0.105159310480982	0.0301475323140049	0.0784430592126459	0.0321369004496242	0.0390787196406121	0.0601029193892643	0.0267904514532986	0.0601683286445164	0.0387330375138031	0.0419879030566786	0.0596048334104092	0.0716944909604792	0.0303868038661126	0.0620280000854929	0.0666717173543272	0.055982267205781	0.098439226646295	0.0804858237008707	0.0266692531601289
"1"	55000001	56000000	0.0311289030829784	0.0203993467857278	0.0306227896567732	-0.0192270989321238	0.0373141300796904	-0.021595515693733	0.0225914567934543	0.0282104000648815	0.0362436659624547	0.0268091084140771	0.0289343265453668	-0.00931130240274797	0.0599371805745757	0.041467964159621	0.0714710502787238	0.0303724440219676	-0.0137739860853636	0.0223450563513259	0.0707144320160035	0.0348227205934333	0.030674483334027	-0.00424037886135789	0.0674606031024333	0.0168674189135877	0.0273538648099848	0.0374981916513441	-0.00807164111014048	0.0237500803664613	0.0232304924859515	0.0569418095529272	0.0354709792265171	0.0592825239249159	7.60420605112992e-05	0.0589755312777368	0.0253275757986151	0.00626385303491002	0.0283725606711919	0.000900606361252332	0.03974467299845	-0.0216757100063619	0.0549541426593827	0.0103857241027078	0.0204513278800878	0.0256320201024468	-0.00256862832185695	-0.0207032727045099	-0.00815511772543006	0.0412162446275317	0.0304786567304776	0.0220403556555008	-0.0312317505960199	0.059450923393704	0.0114645901297801	0.0253177676316061	0.029995836570413	0.0209097475699538	0.00647851595316348
"1"	56000001	57000000	-0.0125867185850346	0.0058509708970744	-0.0362986367679524	-0.0479117009443409	-0.00427849153693866	-0.0500479669995908	-0.00194918043695801	0.0214021529126409	-0.031362307368396	-0.0382080082526371	-0.0144140529738828	-0.0535053556651841	-0.0327116476232988	-0.021297630007473	-0.0188751801888245	0.0136136140692291	-0.0767538590336607	0.00776044622918144	0.0166962978735071	-0.0246776811090592	-0.0132734380419041	-0.0717157031626723	-0.0119193112981493	-0.038798124656868	-0.0211612105820095	-0.0185734545889528	-0.0435681840157891	-0.051093014118593	-0.0488183772526329	-0.065229191110733	-0.0211250149681446	-0.00870247964258317	-0.042799549687098	-0.016908974871213	-0.038261321497169	-0.0493705828418308	-0.0392816935300478	-0.0620203120261535	-0.0258447787966541	-0.0591701891049086	-0.0179956770622159	-0.035961969367625	-0.0273372657973801	0.0138353777577531	-0.0392290481586386	-0.012177587832149	-0.0413402548474675	-0.0278078204577627	-0.0502995825900775	-0.0217916358373187	-0.0454448326147874	-0.0216762106862344	-0.0274806020759564	-0.0664058428193689	0.00578126414427853	-0.00224955502041554	-0.0709489091191749
"1"	57000001	58000000	-0.0282334260121781	0.0155761323338134	-0.0160268426976087	-0.0417825376679159	-0.0218933703656026	-0.0457988857632729	-0.0106402578476243	0.00141634057476191	-0.0171385336213646	0.0361923643483452	0.0283639244915229	-0.074282631411215	0.00446837959205208	-0.0119526419810462	0.0214336522584952	0.0092785939429992	-0.0392425837400054	0.014814338138833	0.0243538919643895	0.0166600962173919	0.0339319335173038	-0.0720612336594608	-0.00299791461625903	0.0276036060301101	0.0103283416585277	0.0428381605654623	-0.0462154256289091	-0.0312132396556526	0.0446165508621119	-0.00246486088498784	0.0225514301523228	0.0467087998709117	-0.0703942466940402	-0.0255102953412417	0.0278550895322948	-0.00452364685373137	0.0270526454079284	-0.0703729406913785	-0.00686381950568885	-0.0404055892039557	0.0135410412967861	0.0195779484270736	0.0116932118820003	0.0060862731228298	-0.0454832600505647	-0.0236636893096534	0.00265938973895428	-0.00726773398000675	-0.0164576845194446	-0.0308438617336774	-0.0344701512489829	-0.0121820622895299	0.0235922788050977	-0.0257104837351737	0.0550633570540466	0.00964216255613765	-0.0733175002806364
"1"	58000001	59000000	0.0263360466685929	0.0605942693325733	0.0781324498737018	0.0842958618687508	0.0254959597467389	0.00287897474226608	0.0171601374588748	0.0341631554879486	0.0325698165242399	0.0339146096067621	0.0581873280367903	-0.00340379272538778	0.0508371516105997	0.0366083293656536	0.000508768753778103	0.0226104586040946	0.00271641308608762	0.0202112510427196	0.0303398610795549	0.0282153516817732	0.0189530737891865	0.00279786279184162	0.0348789530933502	0.034111611913127	0.01606412092039	0.0603460486420755	-0.00252295868982185	0.0192313617659766	0.0460412080978716	0.0409007870991748	0.0657563812804434	0.0210998839422124	0.0119608665017503	0.0190927476990275	0.0601785023871504	0.0189263807321837	0.0497542798130139	-0.0169226563485527	0.00365446012032654	-0.0213583538763767	0.0649330735060886	0.0287540816690939	0.0313079004268752	0.0362058528728839	-0.00162437203140941	0.021886775492219	0.0175500409729928	0.0353019060074707	0.0291939726249408	0.0236873399487864	-0.0172744322630111	0.0655964888196339	0.000531866818379379	0.0607327449371069	0.0752087394307715	0.0559467277823325	0.0295166125375586
"1"	59000001	60000000	0.0104057450173698	0.0143472632573314	0.038306792356981	0.00996681879978401	-0.00312662567407295	-0.0393288947519039	0.0140651154342291	0.0135475057707678	0.0149755703084206	-0.0355050952527173	0.0491111072439398	-0.00835695671175345	0.0324689557992615	0.0435165534227862	0.022509058268543	0.0413562918493372	0.030092448727576	0.00787056385250409	-0.0177815843226597	-0.0368497768231952	-0.012236035447631	-0.0240991784684702	0.00814092292613873	-0.0163787671080886	0.0124405643913677	0.0202680784482319	-0.0273819550230368	-0.00728946739145332	-0.0184121508333338	-0.00193511729405092	0.0238767832454074	0.0135339858010879	-0.00392587554948926	-0.0107402002791742	-0.00465754351941093	0.00212164840844509	-0.0125539232318008	-0.020320082912216	0.0481534010323056	-0.0478824983194726	0.0432684894340089	0.0201937839568281	0.0305272528580988	0.0580949488289613	-0.0437036650858916	-0.0229511713743692	0.00878711961128579	-0.00725582509367544	0.00971469125719369	-0.0192791610812195	-0.0200502661418977	0.0317439356401619	0.0137723154386798	-0.0217481459339728	0.0297886555697025	0.00728128861023019	-0.00824250653411964
